timestamp,pressure,sonar_dist,ice_thickness
2026-03-19 18:36:40.161828041,106950.0,0.628,0.4886542679056302
2026-03-19 18:36:40.206950426,106950.0,0.628,0.4886542680033654
2026-03-19 18:36:40.288946867,106950.0,0.628,0.488654267885794
2026-03-19 18:36:40.333991289,106950.0,0.628,0.4886542677814931
2026-03-19 18:36:40.379590511,106950.0,0.628,0.4886542676433955
2026-03-19 18:36:40.426647425,106950.0,0.628,0.48865426757068553
2026-03-19 18:36:40.505605936,106950.0,0.628,0.4886542675562508
2026-03-19 18:36:40.549946308,106950.0,0.628,0.4886542676862595
2026-03-19 18:36:40.634261131,106950.0,0.628,0.4886542678987863
2026-03-19 18:36:40.678086281,106950.0,0.628,0.48865426787363425
2026-03-19 18:36:40.725106716,106950.0,0.628,0.48865426793310873
2026-03-19 18:36:40.765783548,106950.0,0.628,0.4886542678593031
2026-03-19 18:36:40.850296736,106950.0,0.628,0.48865426766625625
2026-03-19 18:36:40.894598484,106950.0,0.628,0.4886542677702737
2026-03-19 18:36:40.941586494,106950.0,0.628,0.4886542677124431
2026-03-19 18:36:41.023911953,106950.0,0.628,0.4886542678211756
2026-03-19 18:36:41.067977905,106950.0,0.628,0.4886542678957998
2026-03-19 18:36:41.111189842,106950.0,0.627,0.4897447801745661
2026-03-19 18:36:41.158436775,106950.0,0.627,0.48974478020878687
2026-03-19 18:36:41.237890244,106950.0,0.627,0.48974478023365003
2026-03-19 18:36:41.282639503,106950.0,0.627,0.4897447801404489
2026-03-19 18:36:41.325645924,106950.0,0.627,0.48974478015864836
2026-03-19 18:36:41.392462015,106950.0,0.627,0.48974478010525724
2026-03-19 18:36:41.454536915,106950.0,0.627,0.4897447801683798
2026-03-19 18:36:41.497509718,106950.0,0.627,0.489744780250326
2026-03-19 18:36:41.543143034,106950.0,0.627,0.4897447802725802
2026-03-19 18:36:41.627030611,106950.0,0.627,0.48974478029430357
2026-03-19 18:36:41.671317101,106950.0,0.627,0.4897447802217009
2026-03-19 18:36:41.715387106,106950.0,0.628,0.4886542678725233
2026-03-19 18:36:41.799612999,106950.0,0.628,0.48865426781953103
2026-03-19 18:36:41.842580795,106950.0,0.628,0.4886542679098159
2026-03-19 18:36:41.886232376,106950.0,0.628,0.48865426799782546
2026-03-19 18:36:41.971520424,106950.0,0.628,0.48865426808102524
2026-03-19 18:36:42.015147448,106950.0,0.628,0.48865426806061596
2026-03-19 18:36:42.058084488,106950.0,0.627,0.48974478031343543
2026-03-19 18:36:42.102788687,106950.0,0.627,0.4897447802685526
2026-03-19 18:36:42.146796703,106940.00244140624,0.627,0.4886334180380796
2026-03-19 18:36:42.232414722,106940.00244140624,0.627,0.48863341804373145
2026-03-19 18:36:42.274491072,106940.00244140624,0.627,0.4886334181474327
2026-03-19 18:36:42.318053484,106940.00244140624,0.627,0.48863341822261175
2026-03-19 18:36:42.402065754,106940.00244140624,0.627,0.4886334182666388
2026-03-19 18:36:42.446741104,106940.00244140624,0.627,0.4886334182710648
2026-03-19 18:36:42.491328001,106940.00244140624,0.627,0.48863341829420637
2026-03-19 18:36:42.575505018,106940.00244140624,0.627,0.48863341824475154
2026-03-19 18:36:42.619915485,106940.00244140624,0.627,0.4886334181915668
2026-03-19 18:36:42.662088394,106940.00244140624,0.627,0.4886334182096
2026-03-19 18:36:42.708859444,106940.00244140624,0.627,0.48863341820832246
2026-03-19 18:36:42.790862799,106940.00244140624,0.627,0.48863341828350393
2026-03-19 18:36:42.836504698,106940.00244140624,0.627,0.4886334183650102
2026-03-19 18:36:42.880009890,106940.00244140624,0.627,0.4886334183919134
2026-03-19 18:36:42.963258028,106940.00244140624,0.627,0.48863341829326423
2026-03-19 18:36:43.007362366,106940.00244140624,0.627,0.4886334181337566
2026-03-19 18:36:43.051498890,106940.00244140624,0.627,0.48863341803582955
2026-03-19 18:36:43.093918562,106940.00244140624,0.627,0.48863341797055304
2026-03-19 18:36:43.179404497,106940.00244140624,0.627,0.4886334180185914
2026-03-19 18:36:43.223502874,106940.00244140624,0.627,0.4886334181558463
2026-03-19 18:36:43.267846346,106940.00244140624,0.627,0.4886334182231735
2026-03-19 18:36:43.351922750,106940.00244140624,0.627,0.4886334182826962
2026-03-19 18:36:43.395149231,106940.00244140624,0.627,0.488633418329319
2026-03-19 18:36:43.440378189,106940.00244140624,0.627,0.4886334183078983
2026-03-19 18:36:43.524372339,106940.00244140624,0.627,0.4886334182357011
2026-03-19 18:36:43.567217112,106940.00244140624,0.627,0.48863341820161643
2026-03-19 18:36:43.611179113,106940.00244140624,0.627,0.4886334181767743
2026-03-19 18:36:43.660047293,106940.00244140624,0.627,0.48863341825074486
2026-03-19 18:36:43.739765167,106940.00244140624,0.627,0.48863341838356844
2026-03-19 18:36:43.783063173,106940.00244140624,0.627,0.4886334186243809
2026-03-19 18:36:43.827778101,106940.00244140624,0.627,0.48863341873788724
2026-03-19 18:36:43.912417650,106940.00244140624,0.627,0.4886334187593655
2026-03-19 18:36:43.957103014,106940.00244140624,0.627,0.48863341872081273
2026-03-19 18:36:44.002125263,106940.00244140624,0.627,0.48863341862678256
2026-03-19 18:36:44.044693708,106940.00244140624,0.627,0.48863341851029624
2026-03-19 18:36:44.127318382,106940.00244140624,0.627,0.4886334184903503
2026-03-19 18:36:44.171775818,106940.00244140624,0.627,0.48863341850944314
2026-03-19 18:36:44.214850903,106940.00244140624,0.627,0.48863341864103765
2026-03-19 18:36:44.300274372,106940.00244140624,0.627,0.4886334187695305
2026-03-19 18:36:44.343927145,106940.00244140624,0.627,0.4886334189304878
2026-03-19 18:36:44.387293577,106940.00244140624,0.627,0.4886334190239712
2026-03-19 18:36:44.431024790,106940.00244140624,0.627,0.48863341903641394
2026-03-19 18:36:44.515869141,106940.00244140624,0.627,0.48863341896913065
2026-03-19 18:36:44.559269905,106940.00244140624,0.627,0.4886334188543461
2026-03-19 18:36:44.602935553,106940.00244140624,0.627,0.488633418741439
2026-03-19 18:36:44.647601366,106940.00244140624,0.627,0.48863341874323385
2026-03-19 18:36:44.731270552,106940.00244140624,0.627,0.4886334187478445
2026-03-19 18:36:44.775490284,106940.00244140624,0.627,0.48863341894045537
2026-03-19 18:36:44.821175814,106940.00244140624,0.627,0.4886334190906864
2026-03-19 18:36:44.905525446,106940.00244140624,0.627,0.48863341915625486
2026-03-19 18:36:44.948278189,106940.00244140624,0.627,0.488633419247386
2026-03-19 18:36:44.992064476,106940.00244140624,0.627,0.4886334192685048
2026-03-19 18:36:45.035927296,106940.00244140624,0.627,0.4886334191733121
2026-03-19 18:36:45.120441437,106940.00244140624,0.627,0.48863341910948027
2026-03-19 18:36:45.163782835,106940.00244140624,0.627,0.48863341904969226
2026-03-19 18:36:45.208244324,106940.00244140624,0.627,0.4886334190818443
2026-03-19 18:36:45.292025805,106940.00244140624,0.627,0.4886334191704788
2026-03-19 18:36:45.335732222,106940.00244140624,0.627,0.4886334192681027
2026-03-19 18:36:45.380162477,106940.00244140624,0.627,0.48863341934015125
2026-03-19 18:36:45.465411663,106940.00244140624,0.627,0.4886334193000814
2026-03-19 18:36:45.508226870,106940.00244140624,0.627,0.4886334191864965
2026-03-19 18:36:45.553593636,106940.00244140624,0.627,0.48863341907968677
2026-03-19 18:36:45.602309704,106940.00244140624,0.627,0.48863341899467466
2026-03-19 18:36:45.680842638,106940.00244140624,0.627,0.48863341894783413
2026-03-19 18:36:45.724439144,106940.00244140624,0.627,0.48863341895529455
2026-03-19 18:36:45.767940283,106940.00244140624,0.627,0.48863341904420865
2026-03-19 18:36:45.852993488,106940.00244140624,0.627,0.4886334192286282
2026-03-19 18:36:45.897286892,106940.00244140624,0.627,0.4886334192950009
2026-03-19 18:36:45.940090895,106940.00244140624,0.627,0.48863341935187316
2026-03-19 18:36:45.983700514,106940.00244140624,0.627,0.48863341941457133
2026-03-19 18:36:46.069231987,106940.00244140624,0.627,0.4886334194325697
2026-03-19 18:36:46.112530231,106940.00244140624,0.627,0.48863341941185423
2026-03-19 18:36:46.157576799,106940.00244140624,0.627,0.4886334194211796
2026-03-19 18:36:46.241061449,106940.00244140624,0.627,0.4886334194597551
2026-03-19 18:36:46.284255505,106940.00244140624,0.627,0.48863341952406275
2026-03-19 18:36:46.328012228,106940.00244140624,0.627,0.48863341963849016
2026-03-19 18:36:46.374370098,106940.00244140624,0.627,0.4886334197447874
2026-03-19 18:36:46.456893444,106940.00244140624,0.627,0.48863341983486697
2026-03-19 18:36:46.500956774,106940.00244140624,0.627,0.48863341983344716
2026-03-19 18:36:46.545035124,106940.00244140624,0.627,0.4886334198066505
2026-03-19 18:36:46.589229822,106940.00244140624,0.627,0.4886334198740586
2026-03-19 18:36:46.672764301,106940.00244140624,0.627,0.4886334196495622
2026-03-19 18:36:46.717672586,106940.00244140624,0.627,0.48863341957832207
2026-03-19 18:36:46.761202097,106940.00244140624,0.627,0.4886334195144036
2026-03-19 18:36:46.847784758,106940.00244140624,0.627,0.4886334193816156
2026-03-19 18:36:46.891306639,106940.00244140624,0.627,0.4886334195793249
2026-03-19 18:36:46.932920933,106940.00244140624,0.627,0.4886334196083916
2026-03-19 18:36:47.017641544,106940.00244140624,0.627,0.4886334196675312
2026-03-19 18:36:47.062125683,106940.00244140624,0.627,0.4886334196495108
2026-03-19 18:36:47.106707096,106940.00244140624,0.627,0.48863341964122425
2026-03-19 18:36:47.189984560,106940.00244140624,0.627,0.4886334195091416
2026-03-19 18:36:47.233769655,106940.00244140624,0.626,0.48972393178904966
2026-03-19 18:36:47.276900291,106940.00244140624,0.626,0.48972393179743806
2026-03-19 18:36:47.320842028,106940.00244140624,0.626,0.48972393172632506
2026-03-19 18:36:47.405793905,106940.00244140624,0.626,0.48972393199299274
2026-03-19 18:36:47.449317694,106940.00244140624,0.626,0.48972393211665927
2026-03-19 18:36:47.493277311,106940.00244140624,0.626,0.48972393212382304
2026-03-19 18:36:47.544408083,106940.00244140624,0.626,0.48972393224361915
2026-03-19 18:36:47.621655941,106940.00244140624,0.626,0.4897239321086345
2026-03-19 18:36:47.666820288,106940.00244140624,0.626,0.4897239320536488
2026-03-19 18:36:47.710371017,106940.00244140624,0.626,0.4897239321579662
2026-03-19 18:36:47.794265985,106940.00244140624,0.626,0.4897239320099144
2026-03-19 18:36:47.840579271,106940.00244140624,0.626,0.48972393228117694
2026-03-19 18:36:47.880706787,106940.00244140624,0.626,0.48972393231107136
2026-03-19 18:36:47.966251612,106940.00244140624,0.626,0.4897239322358536
2026-03-19 18:36:48.011877537,106940.00244140624,0.626,0.4897239324426986
2026-03-19 18:36:48.058315277,106940.00244140624,0.626,0.48972393231738276
2026-03-19 18:36:48.139117718,106940.00244140624,0.626,0.48972393230013345
2026-03-19 18:36:48.181670904,106950.0,0.626,0.49083529446223906
2026-03-19 18:36:48.225085497,106950.0,0.626,0.490835294330178
2026-03-19 18:36:48.268965483,106950.0,0.626,0.4908352944043581
2026-03-19 18:36:48.313384295,106950.0,0.626,0.4908352946263342
2026-03-19 18:36:48.396956682,106950.0,0.626,0.4908352947469035
2026-03-19 18:36:48.442238092,106950.0,0.626,0.49083529491392597
2026-03-19 18:36:48.486475945,106950.0,0.626,0.4908352949001729
2026-03-19 18:36:48.528909206,106950.0,0.626,0.4908352948485978
2026-03-19 18:36:48.613941669,106950.0,0.626,0.4908352947135626
2026-03-19 18:36:48.658525705,106950.0,0.626,0.4908352946557409
2026-03-19 18:36:48.701460361,106950.0,0.626,0.49083529467794623
2026-03-19 18:36:48.786132812,106950.0,0.626,0.4908352948101502
2026-03-19 18:36:48.829623699,106950.0,0.626,0.4908352949834101
2026-03-19 18:36:48.872658730,106950.0,0.626,0.4908352951850255
2026-03-19 18:36:48.958235025,106950.0,0.626,0.49083529526070624
